,index,text,label
56,173,"He @sifted@ the information.
youdao: 他 仔细 筛选 信息 。
google: 他 筛选 了 资料 。
opus: 他 筛选 了 信息
group_1:
full: 他 仔细 @筛选@ 信息 。
non: 他 仔细 @审查@ 信息 。
group_2:
full: 他@仔细审查@了信息 。
non: 他@筛选@了信息 。
group_3:
full: 他@仔细筛选@了信息。
non: 他@仔细筛选@了信息。",
57,146,"He @absorbed@ the costs for the accident.
youdao: 他 承担 了 这次 事故 的 费用 。
google: 他 承担 了 事故 的 费用 。
opus: 他 承担 了 事故 的 费用
group_1:
full: 他 @承担@ 了 这次 事故 的 费用 。
non: 他 @支付@了 这次 事故 的 费用 。
group_2:
full: 他 @承担@ 了 这次 事故 的 费用。
non: 他 @吸收@ 了 这次 事故 的 费用。
group_3:
non: 他 @吸收@了 这次 事故 的 费用 。
part: 他@ 承担@ 了 这次 事故 的 费用 。",
58,91,"She @designed@ a good excuse for not attending classes that day.
youdao: 她 为 那天 不去 上课 编了 一个 很 好 的 借口 。
google: 她 为 那天 不去 上课 设计 了 一个 很 好 的 借口 。
opus: 她 为 那天 不 上课 设计 了 一个 很 好 的 借口 。
group_1:
full: 她 为 那天 不去 上课 @编@了 一个 很 好 的 借口 。
non: 她 为 那天 不去 上课 @安排@了 一个 很 好 的 借口 。
group_2:
non: 她 为 那天 不去 上课@找@了 一个 很 好 的 借口。
part: 她 为 那天 不去 上课@编了@一个 很 好 的 借口。
group_3:
non: 她 为 那天 不去 上课 @设计@了 一个 很 好 的 借口 。
part: 她 为 那天 不去 上课 @编@了 一个 很 好 的 借口 。",
59,76,"She @clawed@ the doorknob.
youdao: 她 用 爪子 抓 门把手 。
google: 她 抓住 了 门把手 。
opus: 她 抓 了 门把手
group_1:
full: 她@ 抓住 @了 门把手 。
non: 她@ 把住@门把手 。
group_2:
full: 她@一把抓住@了门把手。
non: 她@抓住了@门把手。
group_3:
full: 她@紧紧抓住@了门把手
non: 她@紧握@门把手",
60,271,"The distinction between the two theories @blurred.@
youdao: 这 两种 理论 之间 的 区别 很 模糊 。
google: 两种 理论 之间 的 区别 模糊 了 。
opus: 这 两种 理论 之间 的 区别 模糊不清 。
group_1:
full: 这 两种 理论 之间 的 区别 很 @模糊 @。
non: 这 两种 理论 之间 的 区别 @不大@
group_2:
full: 这 两种 理论 之间 的 区别 @模糊不清@。
non: 这 两种 理论 之间 的 区别 @模糊@ 。
group_3:
full: 这两种理论之间的区别@模糊@了。
non: 这两种理论之间的区别@模糊@了。",
61,3,"The cancer cells are @attacking@ his liver.
youdao: 癌细胞 正在 攻击 他 的 肝脏 。
google: 癌细胞 正在 攻击 他 的 肝脏 。
opus: 癌细胞 正在 攻击 他 的 肝脏
group_1:
full: 癌细胞 正在 @攻击@ 他 的 肝脏 。
non: 癌细胞 使他的肝脏@受损@ 。
group_2:
full: 癌细胞 正在 @攻击@ 他 的 肝脏。
non: 癌细胞 正在 使 他 的 肝脏@非常难受@。
group_3:
full: 癌细胞 正在 @攻击@ 他 的 肝脏 。
non: 癌细胞 正在 @侵袭@ 他 的 肝脏 。",
62,55,"They @taxed@ him failure to appear in court.
youdao: 他们 指责 他 没有 出庭 。
google: 他们 对 他 未能 出庭 征税 。
opus: 他们 对 他 没有 出庭 征税 。
group_1:
full: 他们 @指责@ 他 没有 出庭 。
non: 他们因为他没有出庭而@说坏话@
group_2:
full: 他们@指责@他 没有 出庭。
non: 他们@责备@他 没有 出庭。
group_3:
non: 因为他未能出庭,他们让他@背负重大压力@。
part: 他们 @指责@ 他 没有 出庭 。",
63,178,"The old cheese was @crawling@ with maggots.
youdao: 旧 奶酪 上 爬满了 蛆 。
google: 老 奶酪 上 爬满了 蛆 。
opus: 旧 的 奶酪 堆满 了 蚂蚁
group_1:
full: 旧 奶酪 上 @爬满了@ 蛆 。
non: 旧 的 奶酪 全是蛆
group_2:
full: 旧奶酪上@爬满@了蛆。
non: 旧奶酪上@爬行@着蛆。
group_3:
full: 旧 奶酪 上 @挤满了 @蛆 。
non: 旧 奶酪 上 @爬满@了 蛆 。",
64,288,"The charges were @inflated.@
youdao: 费用 被 夸大 了 。
google: 指控 被 夸大 了 。
opus: 指控 被 夸大 。
group_1:
full: 指控 被 @夸大@ 了 。
non: 指控得很过分 。
group_2:
non: 费用@上涨@。
part: 费用@攀升@。
group_3:
non: : 指控 被 @膨胀@ 了 。
part: 指控 被 @夸大@ 了 。",
65,241,"The locks @pound@ the water of the canal.
youdao: 船闸 冲击 着 运河 的 水 。
google: 船闸 冲击 着 运河 的 水 。
opus: 锁 把 运河 的 水压 住
group_1:
full: 船闸@ 冲击@ 着 运河 的 水 。
non: 船闸和运河的水@对抗@。
group_2:
full: 船闸 @冲击@ 着 运河 的 水。
non: 船闸 @击打@ 着 运河 的 水。
group_3:
full: 船闸@冲击@着运河水。
non: 船闸@击打@着运河水。",
66,139,"The mess in his dorm room @reflects@ on the student.
youdao: 宿舍 里 的 乱糟糟 反映 了 这个 学生 的 性格 。
google: 他 宿舍 里 的 乱七八糟 反映 在 学生 身上 。
opus: 他 宿舍 的 烂摊子 让 学生 反省 了
group_1:
full: 宿舍 里 的 乱糟糟 @反映@ 了 这个 学生 的 性格 。
non: 凌乱的宿舍@展现@了这个学生的性格
group_2:
full: 他 宿舍 里 的 乱糟糟 @映射@ 出 了 这个 学生 的 性格 。
non: 他 宿舍 里 的 乱糟糟 @反映@ 出 了 这个 学生 的 性格 。
group_3:
full: 宿舍 里 的 乱糟糟 @折射出@ 了 这个 学生 的 性格 。
non: 宿舍 里 的 乱糟糟 @反映@ 了 这个 学生 的 性格 。",
67,225,"She wanted to @ruffle@ his composure.
youdao: 她 想 扰乱 他 的 镇静 。
google: 她 想 扰乱 他 的 镇定 。
opus: 她 想 让 他 冷静下来
group_1:
full: 她 想 @扰乱@ 他 的 镇静 。
non: 她 想 使 他不镇静 。
group_2:
full: 她 想 @扰乱@ 他 的 镇定。
non: 她 想 @激怒@ 他 的 镇定。
group_3:
full: 她想@扰乱@他的镇静。
non: 她想@扰乱@他的镇静。",
68,59,"The White House @sits@ on Pennsylvania Avenue.
youdao: 白宫 坐落 在 宾夕法尼亚 大道 上 。
google: 白宫 坐落 在 宾夕法尼亚 大道 上 。
opus: 白宫 坐在 宾夕法尼亚 大道
group_1:
full: 白宫 @坐落@ 在 宾夕法尼亚 大道 上 。
non: 白宫 在 宾夕法尼亚 大道上
group_2:
full: 白宫 @坐落@ 在 宾夕法尼亚 大道 上 。
non: 白宫 @在@ 宾夕法尼亚 大道 上。
group_3:
full: 白宫@坐落@在宾夕法尼亚大道上。
non: 白宫@坐落@在宾夕法尼亚大道上。",
69,29,"Middle age @dulled@ her appetite for travel.
youdao: 人到中年 使 她 对 旅行 失去 了 兴趣 。
google: 中年 削弱 了 她 对 旅行 的 兴趣 。
opus: 中年 让 她 对 旅行 的 胃口 减低 了
group_1:
full: 人到中年 @削弱@ 了她对旅行的兴趣。
non: 人到中年 让他不喜欢旅行
group_2:
non: 中年@减轻@了她对旅行的兴趣。
part: 中年让她觉得旅行@毫无趣味@。
group_3:
non: 人到中年@减少@ 了 她 对 旅行 的 兴趣
part: 人到中年@迟钝@ 了 她 对 旅行 的 兴趣",
70,54,"She @radiates@ happiness.
youdao: 她 容光焕发 。
google: 她 散发 着 快乐 。
opus: 她 会 发散 幸福 的 气息
group_1:
full: 她 @散发@ 着 快乐 。
non: 她 很快乐
group_2:
full: 她 @容光焕发@。
non: 她 @散发@ 着 快乐 的 气息。
group_3:
non: 她@表现@得很快乐
part: 她@散发@着快乐",
71,118,"@wallow@ in your success!
youdao: 沉浸 在 你 的 成功 中 吧 !
google: 沉浸 在 你 的 成功 中 ！
opus: 愿 你们 成功 成功 !
group_1:
full: @沉浸 @在 你 的 成功 中 吧 !
non: @享受@你的成功吧
group_2:
non: @沉浸@在你的成功中吧！
part: 在你的成功中@尽情遨游@吧!
group_3:
full: 希望你们能@沉浸@在成功的喜悦中！
non: 愿你们@成功@！",
72,158,"You are @taxing@ my patience.
youdao: 你 在 折磨 我 的 耐心 。
google: 你 在 考验 我 的 耐心 。
opus: 你 在 折磨 我 的 耐心
group_1:
full: 你 在 @消磨@ 我 的 耐心 。
non: 你 让 我 的 耐心 变少了 。
group_2:
full: 你 在@折磨@我 的 耐心。
non: 你 在@消耗@我 的 耐心。
group_3:
non: 你在@消耗@我的耐心。
part: 你在@考验@我的耐心。",
73,66,"@communicate@ a disease.
youdao: 传播 疾病 。
google: 传播 疾病 。
opus: 传播 疾病 。
group_1:
full: @传播 @疾病 。
non: 使疾病 @流行@。
group_2:
full: @传播@ 疾病。
non: @传递@ 疾病。
group_3:
full: @传播@ 疾病 。
non: @交流@疾病。",
74,274,"The guy hanging around the school is @pushing@ drugs.
youdao: 那个 在 学校 转悠 的 家伙 在 贩卖毒品 。
google: 那个 在 学校 里 闲逛 的 家伙 正在 推销 毒品 。
opus: 在 学校 周围 挂 着 的 家伙   正在 推动 药物 。
group_1:
full: 那个 在 学校 转悠 的 家伙 在 @推销@毒品 。
non: 在 学校 周围 转悠 的 家伙 正在@贩卖@毒品。
group_2:
full: 那个 在 学校 周围 转悠 的 家伙 正在 @贩卖@ 毒品。
non: 那个 在 学校 周围 转悠 的 家伙 正在 把 毒品 @推向他人@。
group_3:
non: 那个在学校里转悠的家伙正在@贩卖@毒品。
part: 那个在学校里闲逛的家伙正在@推销@毒品。",
75,188,"@key@ one's actions to the voters' prevailing attitude.
youdao: 一个 人 的 行动 取决于 选民 的 普遍 态度 。
google: 关键 一个 人 的 行为 影响 选民 的 普遍 态度 。
opus: 投票 人 对 投票 人 普遍 态度 的 态度 采取 关键 行动 。
group_1:
full: 一个 人 的 行为@ 影响@ 选民 的 普遍 态度 。
non: 一个 人 的 行为 成为选民 的 普遍 态度 关键。
group_2:
full: 选民的普遍态度@决定了@一个人的行动。
non: 选民的普遍态度对一个人的行动@起关键作用@。
group_3:
full: 一个人的行动@关键在@选民的普遍态度。
non: 一个人的行动@取决于@选民的普遍态度。",
76,122,"trees @line@ the riverbank.
youdao: 树木 沿着 河岸 排列 。
google: 树木 排列 在 河 岸边 。
opus: 河岸 的 树木 线 。
group_1:
full: 树木 @沿着 @河岸 排列 。
non: 树木在河岸边@种着@。
group_2:
full: 树木 @沿着@ 河岸 排列。
non: 树木 @排列@ 在 河岸 边。
group_3:
full: 树木沿着河岸@排列@成一条直线。
non: 树木沿着河岸@排着@。",
77,138,"She @pumped@ the witnesses for information.
youdao: 她 向 证人 追问 信息 。
google: 她 向 目击者 提供 信息 。
opus: 她 向 证人 打听 了 信息
group_1:
full: 她 向 证人 @套取@ 信息 。
non: 她 向 证人 @盘问@ 信息 。
group_2:
full: 她 向 证人 @追问@ 信息。
non: 她 向 证人 @打听@ 信息。
group_3:
non: 她 从 证人那儿 @抽取@ 信息 。
part: 她 向 证人 @追问 @信息 。",
78,60,"I'll @ping@ my accountant -- April 15 is nearing.
youdao: 我会 联系 我 的 会计 ， 4 月 15 日快 到 了 。
google: 我会 通知 我 的 会计师 — — 4   月   15   日快 到 了 。
opus: 4 月 15 日 就 快 到 了
group_1:
full: 我会 @联系@ 我 的 会计 , 4 月 15 日快 到 了 。
non: 我会@提醒@我的会计4 月 15 日快 到 了 。
group_2:
full: 我会@联系@我 的 会计 ,4月15日快 到 了。
non: 我会@通知@我 的 会计 , 4月15日快 到 了。
group_3:
non: 我会@联系@我的会计,4月15日快到了。
part: 我会@提示@我的会计,4月15日快到了。",
79,186,"This drug will @sharpen@ your vision.
youdao: 这种 药会 使 你 的 视力 更 敏锐 。
google: 这种 药会 使 你 的 视力 更 敏锐 。
opus: 这药 能 让 你 的 视力 更 清晰
group_1:
full: 这药 能 让 你 的 视力 更 @清晰@
non: 这药 能 @改善@ 你 的 视力 。
group_2:
full: 这种 药 会 使 你 的 视力 更 @敏锐@。
non: 这种 药 会 使 你 的 视力 更 @清晰@。
group_3:
non: 这种 药会 使 你 的 视力 更 @清晰@ 。
part: 这种 药会 使 你 的 视力 更 @敏锐@ 。",
80,162,"He @showered@ her with presents.
youdao: 他 向 她 大量 赠送 礼物 。
google: 他 给 她 送 了 很多 礼物 。
opus: 他 给 她 洗澡时 送 了 礼物
group_1:
full: 他 向 她 @大量 赠送 @礼物 。
non: 他 @给 她 送 了 很多@ 礼物 。
group_2:
full: 他 给 她 @送@ 了 很多 礼物。
non: 他 给 她 @大量赠送@ 礼物。
group_3:
non: 他让她@沐浴@在礼物中。
part: 他 给 她 @送 了 很多@ 礼物 。",
81,49,"@lay@ a responsibility on someone.
youdao: 把 责任 推 给 某人 。
google: 把 责任 推 给 某人 。
opus: 赋予 某人 责任
group_1:
full: 把 责任 @推@ 给 某人 。
non: 让别人@替自己承担@责任
group_2:
full: 把 责任 @推给@ 某人。
non: 把 责任 @给@ 某人。
group_3:
non: : 把 责任 @放在@某人 身上。
part: 把 责任 @推 给@ 某人 。",
82,189,"This writer really @fractures@ the language.
youdao: 这位 作家 真是 把 语言 搞 得 一团糟 。
google: 这位 作家 真的 破坏 了 语言 。
opus: 这 作家 真的 打破 了 语言 。
group_1:
full: 这位 作家 真是 把 语言 @搞 得 一团糟@ 。
non: 这 作家 的语言@很糟糕 @。
group_2:
non: 这位作家真是@破坏@了语言的规则。
part: 这作家的语言真是@一团糟@。
group_3:
non: 这位作家真的把语言@折断@。
part: 这位作家的语言@毫无章法@。",
83,226,"she @snorted@ her disapproval of the proposed bridegroom.
youdao: 她 对 求婚 的 新郎 嗤之以鼻 。
google: 她 哼 了 一声 ， 表示 不 赞成 提议 的 新郎 。
opus: 她 打呼噜 说 她 不 赞成 新郎 的 求婚
group_1:
full: 她 对 求婚 的 新郎 @嗤之以鼻@ 。
non: 她 @哼 了 一声@ , 表示 不 赞成 提议 的 新郎 。
group_2:
full: 她 对 求婚 的 新郎 @不屑一顾@ 。
non: 她 @哼@ 了 一声 , 不 同意 新郎 的 求婚。
group_3:
full: 她对求婚的新郎@嗤之以鼻@。
non: 她@表达@了她对求婚的新郎的不满。",
84,253,"The cancer had @invaded@ her lungs.
youdao: 癌细胞 已经 侵入 了 她 的 肺部 。
google: 癌症 已经 侵入 了 她 的 肺部 。
opus: 癌症 侵袭 了 她 的 肺部
group_1:
full: 癌细胞 已经 @侵入 @了 她 的 肺部 。
non: 她的肺部被癌细胞@占满@了 。
group_2:
full: 癌细胞 已经 @侵入@ 到 了 她 的 肺部 。
non: 癌细胞 已经 @扩散@到 了 她 的 肺部 。
group_3:
full: 癌细胞 已经 @侵入@ 了 她 的 肺部 。
non: 癌细胞 已经 @侵略@ 了 她 的 肺部 。",
85,275,"The critic @snorted@ contemptuously.
youdao: 评论家 轻蔑 地 哼 了 一声 。
google: 评论家 轻蔑 地 哼 了 一声 。
opus: 批评者 轻蔑 地 打呼噜 。
group_1:
full: 评论家 @嗤之以鼻@。
non: 评论家 轻蔑 地 @哼 @了 一声 。
group_2:
full: 评论家 轻蔑 地 @从鼻腔里 喷@ 出 鼻息 。
non: 评论家 轻蔑 地 @哼@了 一声 。
group_3:
full: 评论家 轻蔑 地@ 哼 了 一声@ 。
non: 评论家 轻蔑 地 @喷出鼻息@ 。",
86,130,"He @pasted@ his opponent.
youdao: 他 击败 了 对手 。
google: 他 贴 了 他 的 对手 。
opus: 他 粘 上 对手 了
group_1:
full: 他 @击败@ 了 对手 。
non: 他 @打败@了 他 的 对手 。
group_2:
full: 他 @击败@ 了 对手。
non: 他 @打@ 了 对手。
group_3:
non: 他 @过@ 了 对手 。
part: 他 @击败 了@ 对手 。",
87,304,"The press photographers @besieged@ the movie star.
youdao: 摄影记者 包围 了 那位 电影明星 。
google: 新闻 摄影师 围攻 了 这位 电影明星 。
opus: 记者 摄影师 包围 了 电影明星
group_1:
full: 摄影记者@ 包围 @了 那位 电影明星 。
non: 新闻 摄影师 @纠缠着@ 这位 电影明星 。
group_2:
full: 摄影记者 @包围@ 了 那位 电影明星 。
non: 摄影记者 @围困住@ 了 那位 电影明星 。
group_3:
full: 摄影记者们@团团围住@了那位明星。
non: 摄影记者们@团团围住@了那位明星。",
88,125,"The police @smashed@ the drug ring after they were tipped off.
youdao: 警方 在 得到 密报 后 粉碎 了 这个 贩毒集团 。
google: 民警 接到 举报 后 捣毁 了 贩毒集团 。
opus: 警察 在 被 告密 后 砸碎 了 毒品 圈
group_1:
full: 警方 在 得到 密报 后 @粉碎 @了 这个 贩毒集团 。
non: 警察 在 被 告密 后 @缉拿@了 贩毒集团
group_2:
full: 警方在得到密报后@ 粉碎@了这个贩毒集团 。
non: 警方在得到密报后@ 消灭@了这个贩毒集团 。
group_3:
non: 警方 在 得到 密报 后 @粉碎@ 了 这个 贩毒集团 。
part: 警方 在 得到 密报 后 @捣毁@ 了 这个 贩毒集团 。",
89,166,"The speech @crowned@ the meeting.
youdao: 演讲 是 会议 的 高潮 。
google: 讲话 为 会议 画上 了 句号 。
opus: 演讲 为 会议 揭幕 。
group_1:
full: 演讲 是 会议 的 @高潮@ 。
non: 演讲 使 会议@ 圆满 @。
group_2:
full: 演讲将会议@推向高潮@。
non: 会议以演讲@收尾@。
group_3:
full: 这个演讲使会议@变得圆满@。
non: 这个演讲使会议@变得圆满@。",
90,144,"the rebels had @salted@ the fields with mines and traps.
youdao: 叛军 在 田地 里 撒 上 了 地雷 和 陷阱 。
google: 叛军 用 地雷 和 陷阱 在 田里 撒盐 。
opus: 叛军 用 地雷 和 陷阱 在 田地 上 撒盐 。
group_1:
full: 叛军 用 地雷 和 陷阱 在 田地 上@制造困难 @。
non: 叛军 在田地上@布满@地雷 和 陷阱 。
group_2:
non: 叛军在田地里@布置@了地雷和陷阱。
part: 叛军在田里@铺满@了地雷和陷阱。
group_3:
non: 叛军在田地里@布下@了地雷和陷阱。
part: 叛军在田地里@撒满@了地雷和陷阱。",
91,70,"They @fastened@ various nicknames to each other.
youdao: 他们 给 彼此 起 了 各种各样 的 绰号 。
google: 他们 给 彼此 起 了 不同 的 绰号 。
opus: 他们 把 各种 昵称 捆绑 在 一起
group_1:
full: 他们 给 彼此 @捆绑@了 各种各样 的 绰号 。
non: 他们 给 彼此 @起@了 各种各样 的 绰号 。
group_2:
non: 他们给彼此@起了@各种各样的绰号。
part: 他们给彼此@冠以@各种各样的绰号 。
group_3:
non: 他们给彼此@起@了各种各样的绰号。
part: 他们给彼此@贴@上不同的绰号。",
92,143,"Age and experience @mellowed@ him over the years.
youdao: 多年 来 ， 年龄 和 经验 使 他 成熟 起来 。
google: 多年 来 ， 年龄 和 经验 使 他 变得 成熟 。
opus: 几年 来 , 他 年迈 , 体会 到 温柔 的 年华
group_1:
full: 多年 来 , 年龄 和 经验 使 他 @成熟 @起来
non: 多年 来 , 年龄 和 经验 让他 @成长@
group_2:
full: 几年 来, 年龄 和 经验 使 他 变得 @老成@ 。
non: 几年 来 , 年龄 和 经验 使 他 变得 @成熟@ 。
group_3:
full: 多年来,年龄和经验使他变得成熟。
non: 多年来,年龄和经验使他更@精于世故@。",
93,128,"The mountain was @splashed@ with snow.
youdao: 山上 满是 雪花 。
google: 山上 被 雪 覆盖 了 。
opus: 山上 满是 雪
group_1:
full: 山上 满是 雪花 。
non: 山上有很多雪 。
group_2:
non: 山上@满是@雪花。
part: 山上雪花@翩翩飞舞@。
group_3:
non: 山上@满是@雪花。
part: 山上@铺满了@雪花。",
94,263,"He @heaped@ him with work.
youdao: 他 给 了 他 一大堆 工作 。
google: 他 给 他 堆满 了 工作 。
opus: 他 用 工作 给 他 加 了 肥
group_1:
full: 他 给 他@堆满@工作 。
non: 他 给 他@布置了许多@ 工作 。
group_2:
full: 他给他@塞满了@工作。
non: 他给了他@很多@工作。
group_3:
full: 他 给 了 他 @一大堆@ 工作 。
non: 他 给 他 @堆满 @了 工作 。",
95,302,"She @drowned@ her trouble in alcohol.
youdao: 她 用 酒精 把 烦恼 淹没 了 。
google: 她 用 酒精 淹没 了 她 的 烦恼 。
opus: 她 沉溺在 酗酒 的 麻烦 中
group_1:
full: 她@沉浸@在酒精带来的麻痹感中以逃避苦恼。
non: 她把自己@灌醉@来逃避烦恼。
group_2:
full: 她@借酒消愁@。
non: 她将烦恼@浸泡@在酒精里。
group_3:
full: 她 将烦心事 @沉溺@ 在 酒精中。
non: 她 将烦心事 @淹没@ 在 酒精中。",
96,41,"@flush@ the wound with antibiotics.
youdao: 用 抗生素 冲洗 伤口 。
google: 用 抗生素 冲洗 伤口 。
opus: 用 抗生素 冲刷 伤口
group_1:
full: 用 抗生素 @冲洗@ 伤口 。
non: 用 抗生素@清洁@伤口
group_2:
full: 用 抗生素@冲刷@伤口。
non: 用 抗生素@冲洗@伤口。
group_3:
full: 用抗生素@冲洗@伤口。
non: 用抗生素@冲洗@伤口。",
97,89,"Inheritance may not @ascend@ linearly.
youdao: 遗传 可能 不会 直线 上升 。
google: 继承 可能 不会 线性 上升 。
opus: 继承权 不得 直线 上升 。
group_1:
full: 继承 可能 不会 @攀升@ 。
non: 继承 可能 不会 @增加@ 。
group_2:
full: 遗传可能不会直线@攀升@ 。
non: 遗传可能不会@线性@上升 。
group_3:
non: 遗产 可能 不会 直线 @上升@ 。
part: 遗产 可能 不会 直线 @向上@ 继承。",
98,79,"Some people can @down@ a pound of meat in the course of one meal.
youdao: 有些 人 一顿饭 就 能 吃 下 一磅 肉 。
google: 有些 人 一顿饭 可以 吃掉 一磅 肉 。
opus: 一些 人 在 一顿饭 中 可以 吃 到 一磅 肉 。
group_1:
full: 有些 人 一顿饭 就 能 @吞@ 下 一磅 肉 。
non: 有些 人 一顿饭 就 能@吃@下一磅肉。
group_2:
full: 有些人一顿饭能@一口气吃下@一磅肉。
non: 有些人一顿饭就能@吃下@一磅肉。
group_3:
full: 有些人一顿饭可以@吃掉@一磅肉 。
non: 有些人一顿饭能@下@一磅肉。",
99,48,"The latest intelligence is @flashed@ to all command posts.
youdao: 最新 的 情报 已 发送到 所有 指挥所 。
google: 最新 情报 闪现 到 所有 指挥所 。
opus: 最新 情报 被 传送 到 所有 指挥所
group_1:
full: 最新 的 情报 已 被 @闪现@到 所有 指挥所 。
non: 最新 情报@迅速传送@到 所有 指挥所 。
group_2:
full: 最新 情报 已@飞讯@到 所有 指挥所。
non: 最新 情报@快速发送@到 所有 指挥所。
group_3:
full: 最新的情报已经@快速发送@到所有指挥所。
non: 最新的情报已经@快速发送@到所有指挥所。",
100,207,"Fear @clogged@ her mind.
youdao: 她 心里 充满 了 恐惧 。
google: 恐惧 阻塞 了 她 的 思绪 。
opus: 恐惧 堵住 了 她 的 大脑
group_1:
full: 她 心里 @充满 @了 恐惧
non: 她非常害怕。
group_2:
full: 她 @胆战心惊@。
non: 恐惧 @打断@ 了 她 的 思绪 。
group_3:
full: 恐惧@充斥@在了她的脑海中。
non: 恐惧@堵塞@在了她的脑海中。",
101,58,"They @sifted@ through the job candidates.
youdao: 他们 仔细 审查 了 求职者 。
google: 他们 筛选 了 求职者 。
opus: 他们 筛选 了 工作 候选人 。
group_1:
full: 他们 @筛选@ 了 求职者 。
non: 他们 仔细 @审查@ 了 求职者 。
group_2:
full: 他们 @筛选@ 了 求职者。
non: 他们 @审查@ 了 求职者。
group_3:
non: 他们 @像筛面粉一样筛选@ 了 工作 候选人 。
part: 他们 @筛选 @了 求职者",
102,72,"Her interest in butterflies @absorbs@ her completely.
youdao: 她 对 蝴蝶 的 兴趣 完全 吸引 了 她 。
google: 她 对 蝴蝶 的 兴趣 完全 吸引 了 她 。
opus: 她 对 蝴蝶 的 兴趣 完全 吸收 了 她
group_1:
full: 她 对 蝴蝶 的 兴趣 完全 @吸引 @了 她 。
non: 她 @沉浸@在对蝴蝶的兴趣中。
group_2:
full: 她对蝴蝶的兴趣使她@全神贯注@。
non: 他对蝴蝶的兴趣完全@吸引@了她。
group_3:
full: 她对蝴蝶的兴趣使他完全被@吸引@。
non: 她对蝴蝶的兴趣使她完全@入了迷@。",
103,262,"She had to @recast@ her image to please the electorate in her home state.
youdao: 她 必须 重塑 自己 的 形象 ， 以 取悦 她 家乡 州 的 选民 。
google: 为了 取悦 家乡 的 选民 ， 她 不得不 重塑 自己 的 形象 。
opus: 她 不得不 重塑 自己 的 形象 , 以 取悦 她 家乡 的 选民 。
group_1:
full: 她 必须 @重塑@ 自己 的 形象 , 以 取悦 她 家乡 州 的 选民
non: 她 必须 @彻底改变@自己的 形象 , 以 取悦 她 家乡 州 的 选民
group_2:
full: 为了 取悦 家乡 的 选民 , 她 不得不 @重塑@ 自己 的 形象 。
non: 为了 取悦 家乡 的 选民 , 她 不得不 @改变@ 自己 的 形象 。
group_3:
full: 她不得不@重新设计@自己的形象来取悦自己家乡的选民。
non: 她不得不@重塑@自己的形象来取悦自己家乡的选民。",
104,132,"Am I supposed to @swallow@ that story?
youdao: 我 应该 相信 那个 故事 吗 ?
google: 我 应该 接受 那个 故事 吗 ？
opus: 我 应该 吞下 那个 故事 吗 ?
group_1:
full: 我 应该 @相信@ 那个 故事 吗 ?
non: 我 应该 @接受@ 那个 故事 吗 ？
group_2:
non: 我 应该 @接受@ 那个 故事 吗 ?
part: 我 应该 @吞下@ 那个 故事 吗 ?
group_3:
full: 我 应该 @相信@ 那个 故事 吗 ?
non: 我 应该 @吞下@ 那个 故事 吗 ?",
105,268,"We @rotate@ the lead soprano every night.
youdao: 我们 每晚 轮换 女高音 主音 。
google: 我们 每晚 轮换 女高音 。
opus: 我们 每晚 轮换 女高音
group_1:
full: 我们每晚@轮换@女高音主唱。
non: 我们每晚@更换@女高音主唱。
group_2:
non: 我们 每晚 让 女高音 主音 @轮流上班@。
part: 我们 每晚 @轮换@ 女高音 主音。
group_3:
full: 我们 每晚 @轮换@ 领唱女高音 。
non: 我们 每晚 @调换@ 领唱女高音 。",
106,131,"This vaccine will @guard@ you against infection.
youdao: 这种 疫苗 将 防止 你 感染 。
google: 这种 疫苗 可以 保护 您 免受 感染 。
opus: 这种 疫苗 能 防止 感染
group_1:
full: 这种疫苗可以帮助你@预防@感染。
non: 这种疫苗能让你@免受@感染。
group_2:
full: 这种疫苗可以很好的@保卫@你 。
non: 这种疫苗将@防止@你感染。
group_3:
full: 这种疫苗可以@防止@你感染。
non: 这种疫苗可以@防止@你感染。",
107,28,"sorrow had @lined@ his face.
youdao: 悲伤 使 他 的 脸上 布满 皱纹 。
google: 他 的 脸上 写满 了 悲伤 。
opus: 他 脸上 的 伤痕 和 悲伤 相距甚远 。
group_1:
full: 他的脸上@写满了@悲伤
non: 悲伤@呈现@在他的脸上
group_2:
full: 他 的 脸上 @写满@ 了 悲伤 。
non: 他 的 脸上 @布满@ 了 悲伤 。
group_3:
full: 他的脸上@写满@了悲伤。
non: 他的脸上@展现@出悲伤。",
108,114,"The liberal party @pushed@ for reforms.
youdao: 自由党 推动 改革 。
google: 自由党 推动 改革 。
opus: 自由党 推动 改革 。
group_1:
full: 自由党@推动@改革
non: 自由党@进行@了改革
group_2:
full: 自由党@大力推进@改革 。
non: 自由党@推动@改革。
group_3:
full: 自由党 @推动@了 改革 。
non: 自由党 @进行@了 改革 。",
109,71,"She @spelled@ her husband at the wheel.
youdao: 她 让 丈夫 开车 。
google: 她 在 方向盘 上 拼写 了 她 的 丈夫 。
opus: 她 用 她 丈夫 的 字 拼 在 方向盘 上
group_1:
full: 她@顶替@她的丈夫开车
non: 她@让@丈夫开车
group_2:
full: 她@顶替@她丈夫开车。
non: 她和她的丈夫@轮班@开车。
group_3:
full: 她@顶替@她丈夫来开车。
non: 她@顶替@她丈夫来开车。",
